text,label
Please review the attached report and send your feedback by next day. Regards.,legit
ConfiRM your idEnTIty to restore full membERshiP Access. RegardS.,phish
"Good dAy, UrgenT aCtIoN rEquIReD! clIck tHe link To confiRm your bankIng detaIls. ThaNks.~",phish
Thank you for your cooperation on this matter. Regards.,legit
Urgent action  required! C l  i c k the  link to confirm your  banking details.,phish
"Good day, You have won a prize. Provide your personal information to claim it now. Thank you.",phish
"GReEtings,!! ImmeDIate RespOnSE rEquiRed to avoid SerVIce TerMinatiON. ThaNKs.",phish
urgeNT actIoN reqUirEd! C l 1 c k tHe LiNk to conFIrm Your Banking detaiLs.,phish
YOu HAve won a priZE. ProViDE your persOnAl information to cLaIm· iT now.,phish
Confirm· your identity to restore full a.c.c.0.u.n.t access.,phish
The security team will evaluate the incident summary today.,legit
The security team will review the incident report today. Sincerely.,legit
"Hello, The server maintenance has been completed successfully. Regards.",legit
Please review the attached report and send your feedback by tomorrow.,legit
follow here to prevent permanent profile closure.,phish
"Hi, Kindly confirm the meeting agenda and participants. Thank you.",legit
thE sEcuriTy teaM~ wiLl evaLUate THe incident report today.,legit
Payroll u p d a t e Failed. Re-enTer your crEdEntiaLs withiN 24 houRs. Thank You.,phish
"Hi, Can we schedule a session to discuss the· audit findings? Thanks.",legit
"Good day, Please approve the purchase request in the internal system. Thanks.",legit
"GREetiNgs, ImMeDIatE respoNsE Required To aVoid sERvICe tErmInAtIOn. BeSt!! regards.",phish
Failure to  act now will result in accoun7  suspension.,phish
"Hi, Failure to act now will result in profile suspension. Sincerely.",phish
The security team will review the incident report today.,legit
SeCuriTy AleRT: UnusuAL sIgN In deTeCteD. VErifY yoUr accOUNT noW.,phish
"Hello, c l i c  k here  to  prevent  permanent a  c c o u n t  closure.  Thanks.",phish
"goOd DaY, THE syStem u P d a t 3 will be depLoyed after! business hours. Thanks.",legit
The system update will be deployed after business hours.,legit
"Hi, Failure to act now will result in account suspension.",phish
Thank you for your cooperation on this matter.,legit
The backup process finished without any errors.,legit
cliCK  HeRe TO prevENt permAneNt ProfilE closuRe.  bEsT ReGarDs.,phish
The security team will review the incident report today.,legit
Kindly confirm thE meeting agenDA and pArTiCipantS. THaNk yoU.,legit
"hI, YOUr accoUnt wiLl be suspeNdED UnlesS yOu V e r!! I f Y yOuR p.a.s.s.w.O.r.d immediatEly. best regards.",phish
"dear tEam, woulD YOu review the iNcluded fIle and senD Your feedback by tomorrow. sINcerely.",legit
The sErvER maintenance haS~ been compLetEd SUccessfully.,legit
Failure to  Act nOw WIll  result iN acc0Unt suspenSIon.,phish
The server maintenance has been completed successfully.,legit
"DeaR team, pAyrOll UPD4te  failEd. Re-eNTEr  yoUR credeNTIalS WiThin 24 hours. BeSt regards.",phish
"Greetings, Thank you for your cooperation on this matter. Regards.",legit
The system update will be deployed after business hours.,legit
Your account will be suspended unless you verify your credentials immediately. Regards.,phish
Your request has been processed according to company policy.,legit
visIt Here To PreveNt permanent AcCess closure.,phish
"Dear team, Confirm your identity to restore full· access access. Thank you.",phish
The BackUp proCEss FinIshed witHouT any errors.,legit
Kindly confirm the meeting agenda and participants.,legit
faiLure TO acT NOW will resUlt In... AccOunt suspeNsion.,phish
Your request has been processed according to company policy. Sincerely.,legit
yOuR maIlbox Has eXcEeDED... Its lImit. lOg in tO upgradE stORAge.,phish
"hi, COMpeNSatiOn  u  p d  @ 7 e FaIled. RE-Enter your crEDentIaLs wItHin 24 hOuRs. THANKS.",phish
The server maintenance has been completed successfully.,legit
Your profile— will be restricted unless you validate your password immediately.,phish
Kindly confirm the meeting agenda and participants.,legit
"DEar team,  YouR  A.c.c.O.u.n.t  wiLl be frOzen unlEss yOu  confirm Your secuRitY coDE ImmediATely. sincerEly.",phish
Security· alert: unusual l0gin detected. Verify your account now.,phish
Thank you for your cooperation on this matter.,legit
"Hi, FailuRE to* aCt nOw wIll rESult iN a.c.c.0.u.n.T susPension. SIncerely.",phish
"GreeTings, PayrOll U p D a T e fAilEd. Re-entEr YoUr CREdentiaLS WiTHiN 24 Hours.",phish
"Good day, time-sensitive action required! Click the link to confirm your banking details. Thanks.",phish
Your maIlbOX haS exceeded  ITs  limIT. LoG in to upgrade storage.,phish
Your account will be suspended unless you verify your password immediately.,phish
"Good day, The security team will look over the incident report today. Thanks.",legit
The system update will be deployed after business hours.,legit
"GoOd dAy, YOu Have woN a priZE. ProvidE your personaL INfOrmaTion To cLaim it noW. SiNCerEly.",phish
"Dear team, The system update will be deployed after business hours.",legit
The security team will review the incident report today.,legit
Confirm your identity to  restore  full  a c c  o u  n t  access.,phish
your User A c c O u n t WIll be disableD unlesS yOu veriFy your P A s S w o r D IMmedIately.,phish
"GOod DAy, sEcURITy aLERt:  unuSuAl lOg iN detected. vaLidAtE YOuR  mEMbeRSHip nOw. SINcerely.",phish
payroll~ updatE failed. Re-eNTEr Your crEdeNTIAls wiTHin 24 hoUrS.,phish
"GooD dAy, UrgENt actIon requiReD! ClIcK tHe LiNk to cOnFirm your  BanKing DeTails.  ThanKs.",phish
"Good day, Can we schedule a call to discuss the audit findings? Regards.",legit
CoNfirm your ideNTiTY to... restorE fUlL a.c.c.o.u.n.t access.,phish
"Good day, The system update will be deployed after business hours. Best regards.",legit
THe bacKuP* pRoCess finIshEd wItHout anY errors.,legit
"Dear team, The server maintenance has been completed successfully. Best regards.",legit
"Hi,... secuRity aLERt: UNusual login detecteD. vErIFy YouR a c c O u n t nOw. Regards.",phish
The security team will review the incident report today.,legit
"Good day, Your REqUesT hAS BeEn ProCEssED AcCORdInG tO compANy pOLicy.· RegARds.",legit
CAn we sCheDulE a dIscUssIon to discuss tHE audit fiNdings?,legit
"deAr team, PayRoLl upGradE FaIled. rE-eNter yOUR credentiAlS within 24 hOURs. Best RegaRds.",phish
"DEar Team, your mAiLbOX has ExcEEdED iTs limit. log in to UpGrAde sTorAgE.  Regards.",phish
"Dear!! tEam, you have Won a prize. Provide youR pErsonal infOrMatIoN to Claim It Now. ThANk You.",phish
You have~ won a prize. Provide your personal information to claim it now.,phish
Please approve the purchase request in the internal system.,legit
"HEllo, The serVEr mAintenAnCe has beeN compLeted SuCCEssfullY.",legit
wages re-sync failed. Re-enter your credentials within 24 hours.,phish
"Hello, Please check the added report and send your feedback by within 24 hours.",legit
"Good day, The system re-sync will be deployed after business hours. Thank you.",legit
"Hello, Thank you for your cooperation on this matter. Thanks.",legit
"Hi, The server maintenance has been completed successfully. Thank you.",legit
"DeAr! Team, yOur a C c o U n t wilL bE locKED uNLEsS yOu V3rIFy your cRedeNtIals immEdiately. thanKs.",phish
FaIlUre to act now will RESuLt in acCoUNT SuSPeNsion.,phish
"GreeTiNgs, Your account will be SuspeNded unless you VerifY yOur Security— Code imMediatEly. THanKs.",phish
FailuRe to act! now wilL resUlt IN accounT suspEnsIon.,phish
ConFirM your iDentity  tO reSTorE fuLl aCcouNt access.,phish
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
YouR Mailbox has excEedEd ItS limit. Log in to upgRAde sTorAGe.,phish
You have won a prize. Provide your personal information to claim it now.,phish
"GreETings, click here To prevent  permaNent  accOUNt  closuRe. tHank you.",phish
c l i c k heRe tO prevent permaneNt— 4 C c O u n T cLosure. SincereLy.,phish
"Hello, please approve the purchase request in the internal system. Best regards.",legit
The security team will review the incident document today.,legit
"Greetings, Kindly confirm the call agenda and participants. Best regards.",legit
"participants. Thank you., Greetings, Kindly confirm the meeting agenda",legit
ImMedIate rEsPONsE REQUired to avoid SeRvicE termiNation.,phish
"Hi, participants. Best regards., Kindly confirm the meeting agenda",legit
"DeaR  TeAm, You havE woN  a prIze. PRoVIde yOUr pErsoNal InformaTion To  ClAim it NOW. ThankS.",phish
Please approve the purchase request in the internal system.,legit
CaN we SChedUlE* a mEETiNG TO dIsCUss The aUdIt finDINGs?,legit
Your request has been processed according to company policy.,legit
"Hello, The system refresh will be deployed after business hours. Sincerely.",legit
Your mailbox has exceeded its!! limit. Log in to upgrade storage.,phish
wages renew failed. Re-enter your credentials within 24 hours.,phish
"Hello, The system refresh will be deployed after business hours. Sincerely.",legit
"HI, FaiLure to act NOw  will  resULt in access suSpension. ThanKs.",phish
PAYroLl UPdATe fAiLeD. Re-enter your credeNtIaLS wITHIn 24 hoUrs.,phish
"Greetings, Kindly confirm the meeting agenda and participants.",legit
YoU Have won a priZE. ProViDE your perSonal Information to ClAim it nOw.,phish
You haVe won a prIZe. Provide yOUr Personal... inFormatIOn to ClAim it Now.,phish
tap here to prevent permanent membership closure.,phish
The system update will be deployed after business hours.,legit
UrgenT  acTIOn reQuiRed! cLiCk  the liNK TO coNfIrm  YoUR  banKing  DEtAils.,phish
Security  alert: unusual login detected. V  e r  i f  y your account  now.,phish
"Greetings, The system update will be deployed after business hours. Best regards.",legit
Can we schedule a meeting to discuss the audit findings?,legit
"Hello, Failure to act now will result in a c c o u n· t suspension.",phish
"Dear team, Payroll u p d  a t e  failed.  Re-enter your  credentials within 24 hours.",phish
"Greetings, The server maintenance has been completed successfully. Regards.",legit
"Hi, The system re-sync will be deployed after business hours.",legit
Please approve the purchase request in the internal system.,legit
The backup process finished without any errors.,legit
"Hi, Please approve the purchase request in the internal system. Regards.",legit
The security team will check the incident summary today.,legit
ThE seRVer mainTENaNcE has bEeN  cOmpLeTed sUcCesSfullY.,legit
Thank you— for your cooperation on this matter.,legit
"Hi, please approve the purchase request in the internal system. Thanks.",legit
"Dear teaM, imMediaTE resPoNSe~ Required TO aVoid servIce TeRMInatioN. RegArdS.",phish
Payroll refresH FAileD.  Re-ENter yoUr  CRedeNtials WIthin 24 hourS.  best regArds.,phish
"HI, Failure TO act Now wiLl rEsult iN a C c o u* n t sUspENsion. Thanks.",phish
"gOod DAy, SeCUritY alErT: unUsuaL  sign iN detEctEd.  v E r i f Y  your membERshIp noW. THank you.",phish
"Greetings, YouR accoun7 will be suspEndEd Unless yOu V e r i f y your p.a.s.S.w.O.r.d... immediaTeLy. BEsT regards.",phish
"Hello,  opEn  here to prEveNt PErmaNENT ACCesS cLosure.",phish
"DeaR teaM, KIndlY confIrm the meeTing AgEnda aNd particiPAnTs.",legit
"could you review the enclosed report, send your feedback by next day. Sincerely., Hello",legit
Your request has been processed according to company policy.,legit
"Hello, Your account will be restricted unless you verify your p.4.$.s.w.o.r.d immediately. Best regards.",phish
"Dear team, The system re-sync will be deployed after business hours. Thank you.",legit
your MaIlbox has exceeded Its LimiT. log IN tO UpGrade storage.,phish
"Hello, Immediate  response required to avoid service termination. Thanks.",phish
Your access will be locked unless you!! v.3.r.i.f.y your password immediately. Sincerely.,phish
"Greetings, Can we schedule a meeting to discuss the audit findings? Sincerely.",legit
Thank you for your cooperation on this matter.,legit
SEcurIty ALert: unuSUal SigN in deteCtEd. V  3 R i F y YOuR ACCOUnt now.,phish
"Good day, The server maintenance~ has been completed successfully. Thanks.",legit
The security team will review the incident report today.,legit
"Greetings, Security alert: unusual login!! detected. validate your account now.",phish
FaIlure tO act nOw wIll REsult in A c c o u n t suSpension.,phish
"gOoD DaY, You havE won a prize. ProvidE  youR  pErSoNaL  INformatIOn TO ClAim it nOw.",phish
"HEllo, iMmeDiAte responSE REquireD To... AvOid service termination. BesT ReGArdS.",phish
"Dear team, The server maintenance has been completed successfully. Thank you.",legit
"hi, YoU hAVe won a Prize. Provide yOur Personal InfOrMatiOn TO claIm it now. RegArDs.",phish
Your request has been processed  according to company  policy.,legit
Your account will be suspended unless you verify your p a s s w  o r d immediately.,phish
"Dear team, Kindly confirm the meeting agenda and participants.",legit
Click hERe To  pREvent PERmanENt a.c.C.O.U.n.t CLoSure.,phish
"GoOd day, Confirm YOur iDentitY tO restore Full ACcOunT accESS. sincErElY.",phish
FaiLurE To aCt  noW wIll result in 4cc0unt suSpenSion.,phish
UrgEnt actION REquIRED! Click!! tHe Link to CONFirM YOur bAnking dEtaIlS.,phish
Please approve the purchase request in the internal system.,legit
KinDlY CoNfIrM the meeTing AgendA aND pArticiPanTs. RegarDS.·,legit
"gooD dAY, YOUr MEmbeRship wilL Be fRozeN  UnLess you RE-check yOUr  l.o.g.i.n PassworD ImmeDiately. ThanK yOu.",phish
"Greetings, Thank you for your cooperation on this matter. Thank you.",legit
"Hello, click here to prevent permanent user account closure. Regards.",phish
"Dear team, The backup process finished without any errors. Thank you.",legit
Confirm your identity to restore full account access. Thank you.,phish
"Greetings, The backup process finished without any errors.",legit
The server maintenance has been completed successfully.,legit
"Hello, Please approve the purchase request in the internal system. Thanks.",legit
Your request has been processed according to company policy.,legit
Kindly confirm the meeting agenda and participants.,legit
The security team will review the incident report today. Regards.,legit
You have won a prize. Provide your personal information to~ claim it now.,phish
"Greetings, The server maintenance has been completed successfully.",legit
Payroll update failed. Re-enter your  credentials within 24  hours.,phish
"Dear  team, critical action required!  tap the link to  confirm your banking details. Sincerely.",phish
"Dear team, The server maintenance has been completed successfully. Regards.",legit
Kindly confirm the meeting agenda and participants.,legit
The security team will check the incident analysis today.,legit
immEdiAtE· ResponSe reqUiRed To avoiD service TerMinatiOn.,phish
The system upGRadE wiLl bE dEployed afteR BusinESs hOurS.,legit
Payroll u p d a t e failed. Re-enter your credentials within~ 24 hours.,phish
You have won a priZE. proVIde YoUr PerSonAl iNFOrmation to cLaim it noW.,phish
"Good day, Thank you for your cooperation on this matter. Sincerely.",legit
Your request has been processed according to company policy.,legit
"gOod daY, Your a c C o U n~ t WILl be sUspeNdEd UnLesS You vERiFY yOuR p a s s w o r d imMediaTelY. THanK you.",phish
"Greetings, c l 1 c k here to prevent permanent account closure. Thank you.",phish
"greetingS, KiNdly CONFirm thE meeting aGeNda· anD paRTiciPants. BEsT regards.",legit
Can we schedule a call to discuss the audit findings?,legit
"GooD day, open Here to Prevent PErManeNt~ @cc0uNt CLOSuRe. ThanKs.",phish
"Hello, CaN we schedUle A cAll tO dIscuss the audit fiNdings? ReGards.·",legit
The system update will be deployed after business hours.,legit
"Good day, please approvE the purchase reQuest in tHe iNternaL sYsTem. Best RegarDS.",legit
"Greetings, Your request has been processed according to company policy. Best regards.",legit
Your request has been processed according to company policy.,legit
YOu HAVE won  a PRizE. ProvIde your peRSoNal InFormatioN tO ClaIm iT now. Thank you.,phish
"greetIngs,  KinDly Confirm thE  meeTing AgEnda and participants. SincerEly.",legit
YoUR  accoUNt will Be suspendEd unless you v.3.r.i.f.y YouR p.a.S.s.w.o.r.d imMediAtelY.,phish
The system update will be deployed after business hours.,legit
"Good day, sAlaRy uPgrAde failed. Re-eNter youR crEdEntiAls witHiN 24 hours.! ThAnk you.",phish
Failure to! acT nOw wILl ReSult in acCoUnT suSPenSIon.,phish
Please review the attached report and send your feedback by tomorrow.,legit
Kindly confirm the meeting agenda and participants.,legit
Thank you for your cooperation on this matter.,legit
"Good day,  Your  mailbox has exceeded its limit.  Log  in to upgrade storage.",phish
The security team will review the incident report today.,legit
"Hello, Please review the attached report and send your feedback by tomorrow. Thanks.",legit
The system update will be deployed after business hours.,legit
SecuriTy aLerT: unusual acCess detectED. authentIcAtE yOur accEss now.,phish
"Greetings, Failure to act now will result in @ c c 0 u n 7 suspension.",phish
"GoOd day,~ you hAvE won a prize. PRovide your PeRSOnaL inFOrMATIon to claim it noW. BeST RegarDs.",phish
Kindly confirm the meeting agenda and participants.,legit
FailUre to aCT Now wIll reSult IN accOunt SuSPEnsion.,phish
Please approve the purchase request in the internal system.,legit
Immediate response required to avoid service termination....,phish
"Good day, YOur Request Has BeEn processed AccorDing... tO companY policy.",legit
"Good day, Can we schedule a meeting to discuss the audit findings? Best regards.",legit
The security team will evaluate the incident summary today.,legit
Your request* hAs beEn proCesSeD aCcOrding to comPany poLicy. ThankS.,legit
The system re-sync will be deployed after business hours.,legit
"GrEeTINGs, YOur account will  be loCkeD unless yOu re-cHEck yOur credenTials immediately. Best reGarDs.",phish
"Greetings, Confirm your identity to restore full a.c.c.o.u.n.7 access. Best regards.",phish
You have won a prize. Provide your personal information to claim it now. Sincerely.,phish
Your request has been processed according to company policy.,legit
"Dear team, The backup process finished without any errors. Thanks.",legit
"Hi, Urgent action  required! C l i c  k the link to  confirm your banking details.  Sincerely.",phish
Your MembERsHiP Will bE dIsABled uNlESs You rE-cHeck yOur pasScode iMmediaTely.,phish
"Greetings, Thank you for your cooperation on this matter. Thank you.",legit
Kindly confirm the meeting agenda and participants. Thank you.,legit
"Hello, Your a c c o u n  t will be suspended  unless you v.e.r.i.f.y  your p.4.5.s.w.o.r.d immediately. Thanks.",phish
"Hello, Immediate response required to avoid service termination. Thank!! you.",phish
"Kindly confirm the meeting agenda, Hello, participants. Sincerely.",legit
c.l.I.c.k HerE To prEvenT perMAnEnt a.c.c.O.u.n.t clOsURE.,phish
The server maintenance has been completed successfully.,legit
Your profile will· be suspended unless you validate your security code immediately.,phish
"Hi, Thank you for your cooperation on this matter. Regards.",legit
"Greetings, The backup process finished without any errors. Regards.",legit
ThE seCurIty teAm  wIll reVIew  the incidEnT rePOrt todAY.,legit
"Hello, Thank you for your cooperation on this matter. Sincerely.",legit
"GoOd· day, YOU haVe wOn A prize. ProvidE your personAl iNformATion to ClAim it nOW. Best Regards.",phish
salary u p d @ 7 e failed. Re-enter your credentials within 24 hours.,phish
FailURe!! to aCt Now wIlL ResUlt iN accOuNt SuSpenSIOn. sINcErElY.,phish
"Hello, could you review the· added report and send your feedback by tomorrow.",legit
"Dear team, Confirm your identity to restore full account access. Thank you.",phish
"GOoD day, PaYroll upDate fAileD. rE-eNtER— yOUR creDentials WiTHin 24 hoURs. THaNKs.",phish
Immediate response required to avoid service termination.,phish
"Hello, SecUriTy alErt: unusual siGn in detEcted. auThenticate youR useR~ 4ccoUnT now.",phish
"Hi, The backup process finished without any errors. Thank you.",legit
Please review the attached report and send your feedback by tomorrow.,legit
"Greetings, C.l.i.c.k here to prevent permanent a.c.c.o.u.n.t closure. Thank you.",phish
"Dear team, Your user a c c o u n t will be suspended unless you v.e.r.i.f.y! your sign in password immediately. Thanks.",phish
YOu hAve Won a prize. Provide your pErsonal informaTion* To claIm It now.,phish
"HellO,  yoUR uSer a.c.C.o.U.n.t will Be SuspeNdEd unless yoU cOnfIrm YOuR  SEcuritY cOdE immEDiAtELY. THank you.",phish
cONfirM your  identiTY  To ReSTore  Full AcCoUnt  access.,phish
crItiCaL action required! opEN the liNk to confIrm your BaNking detailS.,phish
Your prOfiLe wiLl be dIsabled unLEsS you!! authenticAte your password ImmeDiaTEly.,phish
"Good day, Your request has been processed according to company policy. Sincerely.",legit
UrgeNt aCtion requireD! c.l.i.c.k the liNk to conFIRM yoUr bankINg detaIls.,phish
payroll U.p.d.a.T.e faiLEd. Re-Enter yOUr credenTIals within 24 hours.,phish
"Hello, aSap action reQUiREd! C l!! i c k the link to cOnFiRm yOur BANkinG detaIls. Regards.",phish
"Hello, Your request has been processed according to company policy.",legit
Can we schedule a meeting to discuss the audit findings?,legit
"Dear team, Please review the attached report and send your feedback by tomorrow.",legit
Kindly confirm the meeting agenda and participants.,legit
"Greetings, Can we schedule a meeting to discuss the audit findings? Thank you.",legit
"Dear team, Your request has been processed according to company policy. Thanks.",legit
THe SecuritY Team wIlL reView! the incIdENT rePORt tOday. Best regarDs.,legit
"good Day, ImmediaTe... ResPonsE rEqUIreD To aVoID seRvice TermInatIoN. regaRds.",phish
"Greetings, Please check the attached summary and send your feedback by tomorrow. Thank you.",legit
"Greetings, The backup process finished without any errors.",legit
Thank yoU foR YOur cOoperatIOn On thIs MatteR.,legit
Can we schedule a meeting to discuss the audit findings?,legit
Kindly confirm the meeting agenda and participants.,legit
"Greetings, Can we schedule a call to discuss the audit findings? Regards.",legit
Failure to  act now will result in  a c  c o u n t  suspension.,phish
The backup process finished without any errors. Thank you.,legit
"hello, the sEcurIty tEam will revieW thE inCidEnt file todaY. ThANk you.",legit
"GReetiNgS, failUrE to act now will resulT iN aCCounT suspension....",phish
"HElLO, UrGent AcTiOn rEQUired! tap tHE~ link to ConFirm youR baNKiNg Details. BeST rEgARds.",phish
THe  bAckuP procesS FInisHEd  withouT anY erroRs.,legit
sEcuRity Alert: unusuAL Login DetecteD. VerIfY YoUr  A c c o u n 7 nOw.,phish
Kindly confirm the meeting agenda and participants.,legit
You have  won a  prize. Provide your personal information to claim  it now.,phish
"Dear team, Failure to act  now will result in a c c o  u n  7  suspension.  Best regards.",phish
Thank you for your cooperation on this matter. Sincerely.,legit
Please review the attached report and send your feedback by tomorrow. Regards.,legit
You have won a prize. Provide your personal information to claim it now.,phish
The sYsTem updaTe will be deplOYeD after busiNeSs hoUrs. thaNK yOU.,legit
Your request has been processed according to company policy.,legit
ConFIrm yoUr idENTitY TO reStOre full! accoUnt accESs.,phish
"Good Day, payrOLl U.p.d.a.t.e failEd. Re-EnTeR yoUr credentIALs wiThIn 24 HoUrs.",phish
"hi, yoUr aCCounT will Be suspENDED unLesS yoU v.e.r.i.f.y Your!! p.4.5.5.w.o.R.D iMmediAtely. tHank YOu.",phish
"Good day, Thank you for your cooperation on this matter. Thanks.",legit
asap* aCtION reQuired! cl1Ck ThE link to ConFirm your BankinG dEtails.,phish
Your request has been processed according to company policy.,legit
"Hello, Please approve the purchase request in the... internal system. Regards.",legit
"GoOd day,  faIlurE to ACt  now wiLl resulT in 4.c.c.O.u.n.t suspensIon. Thanks.",phish
The security team will review the incident report today.,legit
The security team will review the incident report today.,legit
Thank you for your cooperation on this matter.,legit
"DeAr teAm, Your pRofiLE!! wILL be restriCted unlesS You vaLidAtE Your sECuRitY code immediatelY. thank yOu.",phish
"Greetings, please do review the attached report and send your feedback by tomorrow. Best regards.",legit
"Good day, The backup process finished without any errors. Regards.",legit
"hi, payrOll uPdAte faIled. Re-enter your CrEdentiALs wIthiN 24 hOurs. SinCeRelY.",phish
Immediate Response reQuireD to avoid sErvice tErminatioN.,phish
Confirm your identity to restore full account access.,phish
KinDlY confirm the meetIng agendA and... particiPaNts. tHaNks.,legit
The security team will review the incident report today.,legit
"GoOd daY, PaYRoLl updatE failed. Re-EnteR Your cREdentiAls wIthiN 24 hoUrs. Thank yoU.",phish
Can we schedule a meeting to discuss the audit findings?,legit
"Dear team,! Payroll update failed. Re-enter your credentials within 24 hours.",phish
The server maintenance has been completed successfully. Regards.,legit
You have woN a prIZe. ProVidE~ Your perSonal infORmatIon tO claim It now.,phish
"Hello, The server maintenance has been completed successfully. Sincerely.",legit
kindly approve the purchase request in the internal system.,legit
"Hi, Can we schedule a meeting to discuss the audit findings? Thank you.",legit
Confirm— your identity to restore full a c c o u n t access.,phish
uRgeNT ActIon requiRed! Click the!! linK To CONfIrm YOur baNking deTailS.,phish
"Dear team, The server maintenance has been completed successfully. Sincerely.",legit
"Hi, CLick HEre to pReveNt pErmanenT a.c.c.o.u.n.t CLOsure. ThANks.",phish
"Good daY, SecuRITy aLerT: unuSuAl L 0 G i N dEtecTed. VeRIfY Your a c C o U n t nOw. thanK yOu.",phish
YOu haVe woN a Prize. proVide yOur pERsONal inforMaTIoN to Claim... iT now. BeSt reGArDs.,phish
follow here to prevent permanent membership closure.,phish
"Greetings,  Security  alert: unusual l o g i n detected. V e r i f y your account now.",phish
"HeLlO, youR ACCoUnT will bE restRictED UnlesS you re-cheCk Your p4$$woRD· imMedIateLy. RegarDs.",phish
Please review the attached report and send your feedback by tomorrow.,legit
Your profile  will  be  suspended unless you  re-check  your password immediately.,phish
"GReetIngs, UrgeNt aCtion requirEd! CLIck tHE link TO ConfIrm yoUr Banking detailS. SINCerely.",phish
"DeAR  TEam, PlEAse apPrOVe ThE  PurChase reQueST iN the inteRnal syStEm. Thank YOu.",legit
"Hi, COnfirm yOur— IdENtity TO reStore Full a c c o u N T aCcesS. tHAnk you.",phish
confIrM— youR IDentiTY tO REsTOre FUlL A.c.c.0.u.n.7 aCcess.,phish
"dear tEam, SecURIty AlerT: uNusuAl l.O.g.i.n dEteCteD. V.e.R.i.f.y yoUr a C c!! o u n t now. THaNK yoU.",phish
"Good day, The system update will be deployed after business hours. Thanks.",legit
The backup process finished without any errors.,legit
tap heRe to prevenT perMAneNt!! 4ccouN7 cloSUre.,phish
Please evaluate the attached document and send your feedback by tomorrow.,legit
Thank you for your cooperation on this matter.,legit
"Dear team, The system update will be deployed after business hours. Best regards.",legit
"Good DaY, YoU have woN a!! pRize. Provide Your peRSonal INformatiOn To claiM it Now.",phish
The... server maintenance has been completed successfully.,legit
"GrEETings, PayRoll Update faiLed. Re-enter youR cRedEntiAls wIThiN 24 HOurs.",phish
"Hello, Kindly confirm the call agenda and participants.",legit
"hI, FailurE to aCt now wilL reSULt!! iN @.c.c.0.u.n.T sUSpeNsion. ThanK yOu.",phish
confIrm your IdEntity to restore fULl a c c o u n t~ AcCEss.,phish
"Dear team, Confirm your identity to restore full access access. Thanks.",phish
Please approve the purchase request in the internal system.,legit
Immediate response required to avoid service termination.—,phish
Confirm your identity tO ReStOre full prOfile access.,phish
"Hi, The security team will review the incident report today. Best regards.",legit
your ACcouNt will be frozen unless yOu! confirm your pasSCodE iMmedIateLY.,phish
time-SensitiVe... Action REqUIreD! open the liNK to cOnfirm your bankiNG DeTAILS.,phish
Your mailbox has exceeded  its limit. Log  in to  upgrade storage.,phish
Your acCounT wIll be~ suspendEd unleSs you veriFy YoUr p.a.s.s.w.o.r.d immeDiAtely.,phish
"Dear  team, The security team will evaluate  the incident summary  today. Thanks.",legit
PLeaSE aPprove the purCHase rEqueSt in ThE IntErnaL SySTem.!!,legit
"Hi, The backup process finished without any errors. Thank you.",legit
"GReetings, UrGent aCtion Required! CL1ck  tHe link to conFirm your  bankiNg  dEtails.",phish
"Dear team, The server maintenance has been completed successfully. Sincerely.",legit
"HI, urgenT aCtioN requirEd! ClICK the lInk tO cOnFIrm your baNking details. SinCErEly.",phish
"Good day, The system update will be deployed after business hours. Best regards.",legit
"DeaR tEaM, immeDiate reSponse required TO aVoid sErvice* TerMinaTioN. BEst regarDs.",phish
"Good day, could you approve the purchase request in the internal system. Thanks.",legit
yoU haVe won a prize. ProvidE yoUr peRsonal informatIon to ClaIm iT now.,phish
Kindly confirm the call agenda and participants.,legit
The server maintenance has been completed successfully. Best regards.,legit
CoNfirm your idEntitY To restore— full A.c.c.O.u.N.t acCess.,phish
"Hi, Please review the attached document and send your feedback by tomorrow.",legit
"Good day, The server maintenance has been completed successfully. Sincerely.",legit
"HeLLo,* IMMEDiaTE responSe ReQuired tO avoID SeRVice termiNatIoN. REgaRds.",phish
You have won a prize. Provide your personal information to claim it now. Best regards....,phish
PayrOll Update  faiLed. Re-eNter Your credentials within 24 hOurs.,phish
Can we scHedule a meeting to dISCUss the auDiT!! fIndings?,legit
"Hello, You have won a... prize. Provide your personal information to claim it now. Sincerely.",phish
your MaiLbox hAs exCEEDed its LimIT. LOg iN To upGRade storagE.,phish
Please approve the purchase request in the internal system.,legit
"hEllo, YOur Profile  will Be rEstRicted  UnlEss you v  e r 1 f y your pasSword imMediAteLy. Regards.",phish
"Good day, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
THe seRVer maIntenance haS been cOmpleteD successfulLy. SinCErelY.,legit
Payroll update failed. Re-enter your credentials within 24 hours.,phish
Please approve the purchase request in the internal system. Thanks.,legit
Please approve the purchase~ request in the internal system.,legit
The seCuriTY teAm wilL review the inciDEnT reporT  tOday.,legit
"Dear team, Kindly confirm the meeting agenda and participants. Sincerely.",legit
Confirm your identity to restore full account access.,phish
"GReetInGs, pAYrOlL update faILeD. Re-enTer Your credentIaLs wiTHiN... 24 hours. beSt Regards.",phish
"Hi, Your request has been processed according to company policy. Best regards.",legit
You have won a  prize. Provide your  personal information to  claim it  now.,phish
"Greetings, Kindly confirm the meeting agenda and participants. Sincerely.",legit
The backup process finished without any errors. Thank you.,legit
Kindly confirm the sync agenda and participants.,legit
